country,city name,airport code,connection,connection city name,connection country
Iran,Kermanshah,ksh,mhd,Mashhad,Iran
Iran,Kermanshah,ksh,ker,Kerman,Iran
Iran,Kermanshah,ksh,tbz,Tabriz,Iran
Iran,Kermanshah,ksh,pgu,Assaluyeh,Iran
Iran,Khorramabad,khd,thr,Tehran,Iran
Iran,Khoy,khy,thr,Tehran,Iran
Iran,Kish Island,kih,thr,Tehran,Iran
Iran,Kish Island,kih,mhd,Mashhad,Iran
Iran,Kish Island,kih,ker,Kerman,Iran
Iran,Kish Island,kih,kks,Kashan,Iran
Iran,Kish Island,kih,sry,Sari,Iran
Iran,Lamerd,lfm,syz,Shiraz,Iran
Iran,Lar,lrr,dxb,Dubai,United Arab Emirates
Iran,Lar,lrr,shj,Dubai (Sharjah),United Arab Emirates
Iran,Lar,lrr,thr,Tehran,Iran
Iran,Lar,lrr,doh,Doha,Qatar
Iran,Lar,lrr,kwi,Kuwait City,Kuwait
Iran,Mashhad,mhd,thr,Tehran,Iran
Iran,Mashhad,mhd,njf,Al Najaf,Iraq
Iran,Mashhad,mhd,awz,Ahwaz,Iran
Iran,Mashhad,mhd,kwi,Kuwait City,Kuwait
Iran,Mashhad,mhd,abd,Abadan,Iran
Iran,Noshahr,nsh,mhd,Mashhad,Iran
Iran,Parsabad,pfq,thr,Tehran,Iran
Iran,Qeshm,gsm,thr,Tehran,Iran
Iran,Qeshm,gsm,sry,Sari,Iran
Iran,Ramsar,rzr,thr,Tehran,Iran
Iran,Rasht,ras,thr,Tehran,Iran
Iran,Rasht,ras,bnd,Bandar Abbas,Iran
Iran,Rasht,ras,syz,Shiraz,Iran
Iran,Rasht,ras,mhd,Mashhad,Iran
Iran,Rasht,ras,pgu,Assaluyeh,Iran
Iran,Sari,sry,mhd,Mashhad,Iran
Iran,Sari,sry,thr,Tehran,Iran
Iran,Sari,sry,awz,Ahwaz,Iran
Iran,Sari,sry,ifn,Isfahan,Iran
Iran,Sari,sry,kih,Kish Island,Iran
Iran,Shahre-Kord,cqd,thr,Tehran,Iran
Iran,Shiraz,syz,thr,Tehran,Iran
Iran,Shiraz,syz,awz,Ahwaz,Iran
Iran,Shiraz,syz,dxb,Dubai,United Arab Emirates
Iran,Shiraz,syz,ist,Istanbul,Turkey
Iran,Shiraz,syz,mhd,Mashhad,Iran
Iran,Sirjan,syj,thr,Tehran,Iran
Iran,Tabas,tcx,thr,Tehran,Iran
Iran,Tabriz,tbz,thr,Tehran,Iran
Iran,Tabriz,tbz,ist,Istanbul,Turkey
Iran,Tabriz,tbz,mhd,Mashhad,Iran
Iran,Tabriz,tbz,saw,Istanbul (Sabiha),Turkey
Iran,Tabriz,tbz,syz,Shiraz,Iran
Iran,Tehran,thr,mhd,Mashhad,Iran
Iran,Tehran,thr,awz,Ahwaz,Iran
Iran,Tehran,thr,syz,Shiraz,Iran
Iran,Tehran,thr,ker,Kerman,Iran
Iran,Tehran,thr,kih,Kish Island,Iran
Iran,Tehran,ika,ist,Istanbul,Turkey
Iran,Tehran,ika,dxb,Dubai,United Arab Emirates
Iran,Tehran,ika,njf,Al Najaf,Iraq
Iran,Tehran,ika,doh,Doha,Qatar
Iran,Tehran,ika,saw,Istanbul (Sabiha),Turkey
Iran,Urmieh,omh,thr,Tehran,Iran
Iran,Urmieh,omh,saw,Istanbul (Sabiha),Turkey
Iran,Urmieh,omh,mhd,Mashhad,Iran
Iran,Yasuj,yes,thr,Tehran,Iran
Iran,Yazd,azd,thr,Tehran,Iran
Iran,Yazd,azd,mhd,Mashhad,Iran
Iran,Zabol,acz,thr,Tehran,Iran
Iran,Zahedan,zah,thr,Tehran,Iran
Iran,Zahedan,zah,mhd,Mashhad,Iran
Iran,Zahedan,zah,zbr,Chabahar,Iran
Iran,Zahedan,zah,syz,Shiraz,Iran
Iran,Zanjan,jwn,mhd,Mashhad,Iran
Iraq,Al Asad,iqa,ebl,Erbil,Iraq
Iraq,Al Asad,iqa,dxb,Dubai,United Arab Emirates
Iraq,Al Najaf,njf,ika,Tehran,Iran
Iraq,Al Najaf,njf,mhd,Mashhad,Iran
Iraq,Al Najaf,njf,dam,Damascus,Syria
Iraq,Al Najaf,njf,dxb,Dubai,United Arab Emirates
Iraq,Al Najaf,njf,bey,Beirut,Lebanon
Iraq,Baghdad,bgw,ist,Istanbul,Turkey
Iraq,Baghdad,bgw,bey,Beirut,Lebanon
Iraq,Baghdad,bgw,dxb,Dubai,United Arab Emirates
Iraq,Baghdad,bgw,amm,Amman,Jordan
Iraq,Baghdad,bgw,saw,Istanbul (Sabiha),Turkey
Iraq,Basra,bsr,dxb,Dubai,United Arab Emirates
Iraq,Basra,bsr,bgw,Baghdad,Iraq
Iraq,Basra,bsr,doh,Doha,Qatar
Iraq,Basra,bsr,ist,Istanbul,Turkey
Iraq,Basra,bsr,ebl,Erbil,Iraq
Iraq,Erbil,ebl,ist,Istanbul,Turkey
Iraq,Erbil,ebl,bgw,Baghdad,Iraq
Iraq,Erbil,ebl,doh,Doha,Qatar
Iraq,Erbil,ebl,saw,Istanbul (Sabiha),Turkey
Iraq,Erbil,ebl,dxb,Dubai,United Arab Emirates
Iraq,Kirkuk,kik,ist,Istanbul,Turkey
Iraq,Kirkuk,kik,bgw,Baghdad,Iraq
Iraq,Kirkuk,kik,esb,Ankara,Turkey
Iraq,Kirkuk,kik,ika,Tehran,Iran
Iraq,Sulaymaniyah,isu,doh,Doha,Qatar
Iraq,Sulaymaniyah,isu,bgw,Baghdad,Iraq
Iraq,Sulaymaniyah,isu,dxb,Dubai,United Arab Emirates
Iraq,Sulaymaniyah,isu,amm,Amman,Jordan
Iraq,Sulaymaniyah,isu,ika,Tehran,Iran
Ireland,Cork,ork,lhr,London Heathrow,United Kingdom
Ireland,Cork,ork,ams,Amsterdam,Netherlands
Ireland,Cork,ork,stn,London Stansted,United Kingdom
Ireland,Cork,ork,man,Manchester,United Kingdom
Ireland,Cork,ork,fao,Faro,Portugal
Ireland,Donegal,cfn,dub,Dublin,Ireland
Ireland,Donegal,cfn,gla,Glasgow,United Kingdom
Ireland,Dublin,dub,lhr,London Heathrow,United Kingdom
Ireland,Dublin,dub,ams,Amsterdam,Netherlands
Ireland,Dublin,dub,man,Manchester,United Kingdom
Ireland,Dublin,dub,lgw,London Gatwick,United Kingdom
Ireland,Dublin,dub,edi,Edinburgh,United Kingdom
Ireland,Kerry,kir,dub,Dublin,Ireland
Ireland,Kerry,kir,ltn,London Luton,United Kingdom
Ireland,Kerry,kir,stn,London Stansted,United Kingdom
Ireland,Kerry,kir,alc,Alicante,Spain
Ireland,Kerry,kir,hhn,Frankfurt Hahn,Germany
Ireland,Knock,noc,stn,London Stansted,United Kingdom
Ireland,Knock,noc,ltn,London Luton,United Kingdom
Ireland,Knock,noc,lpl,Liverpool,United Kingdom
Ireland,Knock,noc,lhr,London Heathrow,United Kingdom
Ireland,Knock,noc,ema,Nottingham,United Kingdom
Ireland,Shannon,snn,lhr,London Heathrow,United Kingdom
Ireland,Shannon,snn,stn,London Stansted,United Kingdom
Ireland,Shannon,snn,bos,Boston,United States
Ireland,Shannon,snn,ord,Chicago,United States
Ireland,Shannon,snn,lgw,London Gatwick,United Kingdom
Isle of Man,Isle of Man,iom,lpl,Liverpool,United Kingdom
Isle of Man,Isle of Man,iom,man,Manchester,United Kingdom
Isle of Man,Isle of Man,iom,lgw,London Gatwick,United Kingdom
Isle of Man,Isle of Man,iom,dub,Dublin,Ireland
Isle of Man,Isle of Man,iom,lcy,London City,United Kingdom
Israel,Eilat,etm,tlv,Tel Aviv,Israel
Israel,Eilat,etm,ory,Paris (Orly),France
Israel,Eilat,etm,fco,Rome (Fiumicino),Italy
Israel,Eilat,etm,vie,Vienna,Austria
Israel,Tel Aviv,tlv,ist,Istanbul,Turkey
Israel,Tel Aviv,tlv,lca,Larnaca,Cyprus
Israel,Tel Aviv,tlv,dxb,Dubai,United Arab Emirates
Israel,Tel Aviv,tlv,ayt,Antalya,Turkey
Israel,Tel Aviv,tlv,cdg,Paris,France
Italy,Alghero (Sardinia),aho,fco,Rome (Fiumicino),Italy
Italy,Alghero (Sardinia),aho,lin,Milan (Linate),Italy
Italy,Alghero (Sardinia),aho,mxp,Milan (Malpensa),Italy
Italy,Alghero (Sardinia),aho,blq,Bologna,Italy
Italy,Alghero (Sardinia),aho,bgy,Milan (Bergamo),Italy
Italy,Ancona,aoi,stn,London Stansted,United Kingdom
Italy,Ancona,aoi,muc,Munich,Germany
Italy,Ancona,aoi,cta,Catania,Italy
Italy,Ancona,aoi,tia,Tirana,Albania
Italy,Ancona,aoi,crl,Brussels Charleroi,Belgium
Italy,Bari,bri,fco,Rome (Fiumicino),Italy
Italy,Bari,bri,lin,Milan (Linate),Italy
Italy,Bari,bri,mxp,Milan (Malpensa),Italy
Italy,Bari,bri,bgy,Milan (Bergamo),Italy
Italy,Bari,bri,lgw,London Gatwick,United Kingdom
Italy,Bologna,blq,cta,Catania,Italy
Italy,Bologna,blq,bcn,Barcelona,Spain
Italy,Bologna,blq,mad,Madrid,Spain
Italy,Bologna,blq,fco,Rome (Fiumicino),Italy
Italy,Bologna,blq,tia,Tirana,Albania
Italy,Bologna Forlì,frl,pmo,Palermo,Italy
Italy,Bologna Forlì,frl,ktw,Katowice,Poland
Italy,Bolzano,bzo,dus,Düsseldorf,Germany
Italy,Bolzano,bzo,ham,Hamburg,Germany
Italy,Bolzano,bzo,ber,Berlin,Germany
Italy,Bolzano,bzo,olb,Olbia (Sardinia),Italy
Italy,Bolzano,bzo,ibz,Ibiza,Spain
Italy,Brindisi,bds,fco,Rome (Fiumicino),Italy
Italy,Brindisi,bds,mxp,Milan (Malpensa),Italy
Italy,Brindisi,bds,bgy,Milan (Bergamo),Italy
Italy,Brindisi,bds,lin,Milan (Linate),Italy
Italy,Brindisi,bds,blq,Bologna,Italy
Italy,Cagliari (Sardinia),cag,fco,Rome (Fiumicino),Italy
Italy,Cagliari (Sardinia),cag,lin,Milan (Linate),Italy
Italy,Cagliari (Sardinia),cag,mxp,Milan (Malpensa),Italy
Italy,Cagliari (Sardinia),cag,bgy,Milan (Bergamo),Italy
Italy,Cagliari (Sardinia),cag,vrn,Verona,Italy
Italy,Catania,cta,fco,Rome (Fiumicino),Italy
Italy,Catania,cta,mxp,Milan (Malpensa),Italy
Italy,Catania,cta,lin,Milan (Linate),Italy
Italy,Catania,cta,mla,Malta,Malta
Italy,Catania,cta,blq,Bologna,Italy
Italy,Comiso,ciy,fco,Rome (Fiumicino),Italy
Italy,Comiso,ciy,bgy,Milan (Bergamo),Italy
Italy,Comiso,ciy,blq,Bologna,Italy
Italy,Comiso,ciy,psa,Pisa,Italy
Italy,Comiso,ciy,bbu,Bucharest,Romania
Italy,Crotone,crv,bgy,Milan (Bergamo),Italy
Italy,Crotone,crv,blq,Bologna,Italy
Italy,Crotone,crv,tsf,Venice (Treviso),Italy
Italy,Cuneo,cuf,cmn,Casablanca,Morocco
Italy,Cuneo,cuf,cag,Cagliari (Sardinia),Italy
Italy,Cuneo,cuf,pmo,Palermo,Italy
Italy,Elba (island),eba,flr,Florence,Italy
Italy,Elba (island),eba,psa,Pisa,Italy
Italy,Elba (island),eba,lin,Milan (Linate),Italy
Italy,Elba (island),eba,blq,Bologna,Italy
Italy,Elba (island),eba,lug,Lugano,Switzerland
Italy,Florence,flr,cdg,Paris,France
Italy,Florence,flr,ams,Amsterdam,Netherlands
Italy,Florence,flr,zrh,Zürich,Switzerland
Italy,Florence,flr,fco,Rome (Fiumicino),Italy
Italy,Florence,flr,fra,Frankfurt,Germany
Italy,Foggia,fog,mxp,Milan (Malpensa),Italy
Italy,Foggia,fog,cta,Catania,Italy
Italy,Foggia,fog,omo,Mostar,Bosnia & Herzegovina
Italy,Foggia,fog,vrn,Verona,Italy
Italy,Foggia,fog,lin,Milan (Linate),Italy
Italy,Genoa,goa,fco,Rome (Fiumicino),Italy
Italy,Genoa,goa,ams,Amsterdam,Netherlands
Italy,Genoa,goa,tia,Tirana,Albania
Italy,Genoa,goa,cta,Catania,Italy
Italy,Genoa,goa,muc,Munich,Germany
Italy,Lamezia Terme,suf,mxp,Milan (Malpensa),Italy
Italy,Lamezia Terme,suf,fco,Rome (Fiumicino),Italy
Italy,Lamezia Terme,suf,lin,Milan (Linate),Italy
Italy,Lamezia Terme,suf,bgy,Milan (Bergamo),Italy
Italy,Lamezia Terme,suf,blq,Bologna,Italy
Italy,Lampedusa,lmp,pmo,Palermo,Italy
Italy,Lampedusa,lmp,cta,Catania,Italy
Italy,Lampedusa,lmp,fco,Rome (Fiumicino),Italy
Italy,Lampedusa,lmp,mxp,Milan (Malpensa),Italy
Italy,Lampedusa,lmp,bgy,Milan (Bergamo),Italy
Italy,Milan (Bergamo),bgy,fco,Rome (Fiumicino),Italy
Italy,Milan (Bergamo),bgy,cta,Catania,Italy
Italy,Milan (Bergamo),bgy,stn,London Stansted,United Kingdom
Italy,Milan (Bergamo),bgy,tia,Tirana,Albania
Italy,Milan (Bergamo),bgy,pmo,Palermo,Italy
Italy,Milan (Linate),lin,fco,Rome (Fiumicino),Italy
Italy,Milan (Linate),lin,cta,Catania,Italy
Italy,Milan (Linate),lin,olb,Olbia (Sardinia),Italy
Italy,Milan (Linate),lin,cdg,Paris,France
Italy,Milan (Linate),lin,ams,Amsterdam,Netherlands
Italy,Milan (Malpensa),mxp,cta,Catania,Italy
Italy,Milan (Malpensa),mxp,olb,Olbia (Sardinia),Italy
Italy,Milan (Malpensa),mxp,bcn,Barcelona,Spain
Italy,Milan (Malpensa),mxp,pmo,Palermo,Italy
Italy,Milan (Malpensa),mxp,suf,Lamezia Terme,Italy
Italy,Naples,nap,lin,Milan (Linate),Italy
Italy,Naples,nap,mxp,Milan (Malpensa),Italy
Italy,Naples,nap,cta,Catania,Italy
Italy,Naples,nap,ory,Paris (Orly),France
Italy,Naples,nap,pmo,Palermo,Italy
Italy,Olbia (Sardinia),olb,mxp,Milan (Malpensa),Italy
Italy,Olbia (Sardinia),olb,lin,Milan (Linate),Italy
Italy,Olbia (Sardinia),olb,fco,Rome (Fiumicino),Italy
Italy,Olbia (Sardinia),olb,nap,Naples,Italy
Italy,Olbia (Sardinia),olb,vrn,Verona,Italy
Italy,Palermo,pmo,fco,Rome (Fiumicino),Italy
Italy,Palermo,pmo,mxp,Milan (Malpensa),Italy
Italy,Palermo,pmo,lin,Milan (Linate),Italy
Italy,Palermo,pmo,lmp,Lampedusa,Italy
Italy,Palermo,pmo,nap,Naples,Italy
Italy,Pantelleria,pnl,pmo,Palermo,Italy
Italy,Pantelleria,pnl,tps,Trapani,Italy
Italy,Pantelleria,pnl,cta,Catania,Italy
Italy,Pantelleria,pnl,lin,Milan (Linate),Italy
Italy,Pantelleria,pnl,fco,Rome (Fiumicino),Italy
Italy,Parma,pmf,cag,Cagliari (Sardinia),Italy
Italy,Parma,pmf,kiv,Chișinău,Moldova
Italy,Parma,pmf,pmo,Palermo,Italy
Italy,Parma,pmf,mla,Malta,Malta
Italy,Perugia,peg,stn,London Stansted,United Kingdom
Italy,Perugia,peg,tia,Tirana,Albania
Italy,Perugia,peg,cta,Catania,Italy
Italy,Perugia,peg,olb,Olbia (Sardinia),Italy
Italy,Perugia,peg,cag,Cagliari (Sardinia),Italy
Italy,Pescara,psr,bgy,Milan (Bergamo),Italy
Italy,Pescara,psr,crl,Brussels Charleroi,Belgium
Italy,Pescara,psr,stn,London Stansted,United Kingdom
Italy,Pescara,psr,nrn,Düsseldorf (Weeze),Germany
Italy,Pescara,psr,mla,Malta,Malta
Italy,Pisa,psa,tia,Tirana,Albania
Italy,Pisa,psa,stn,London Stansted,United Kingdom
Italy,Pisa,psa,lgw,London Gatwick,United Kingdom
Italy,Pisa,psa,pmo,Palermo,Italy
Italy,Pisa,psa,cta,Catania,Italy
Italy,Reggio Calabria,reg,fco,Rome (Fiumicino),Italy
Italy,Reggio Calabria,reg,lin,Milan (Linate),Italy
Italy,Rimini,rmi,tia,Tirana,Albania
Italy,Rimini,rmi,stn,London Stansted,United Kingdom
Italy,Rimini,rmi,cag,Cagliari (Sardinia),Italy
Italy,Rimini,rmi,pmo,Palermo,Italy
Italy,Rimini,rmi,wmi,Warsaw,Poland
Italy,Rome (Ciampino),cia,stn,London Stansted,United Kingdom
Italy,Rome (Ciampino),cia,bva,Paris (Beauvais),France
Italy,Rome (Ciampino),cia,lis,Lisbon,Portugal
Italy,Rome (Ciampino),cia,cag,Cagliari (Sardinia),Italy
Italy,Rome (Ciampino),cia,otp,Bucharest,Romania
Italy,Rome (Fiumicino),fco,pmo,Palermo,Italy
Italy,Rome (Fiumicino),fco,cta,Catania,Italy
Italy,Rome (Fiumicino),fco,mad,Madrid,Spain
Italy,Rome (Fiumicino),fco,bcn,Barcelona,Spain
Italy,Rome (Fiumicino),fco,cdg,Paris,France
Italy,San Domino Island,tqr,vif,Vieste,Italy
Italy,Trapani,tps,pnl,Pantelleria,Italy
Italy,Trapani,tps,blq,Bologna,Italy
Italy,Trapani,tps,bgy,Milan (Bergamo),Italy
Italy,Trapani,tps,fco,Rome (Fiumicino),Italy
Italy,Trapani,tps,tsf,Venice (Treviso),Italy
Italy,Trieste,trs,fco,Rome (Fiumicino),Italy
Italy,Trieste,trs,fra,Frankfurt,Germany
Italy,Trieste,trs,bri,Bari,Italy
Italy,Trieste,trs,nap,Naples,Italy
Italy,Trieste,trs,stn,London Stansted,United Kingdom
Italy,Turin,trn,fco,Rome (Fiumicino),Italy
Italy,Turin,trn,cta,Catania,Italy
Italy,Turin,trn,fra,Frankfurt,Germany
Italy,Turin,trn,mad,Madrid,Spain
Italy,Turin,trn,pmo,Palermo,Italy
Italy,Venice (Treviso),tsf,crl,Brussels Charleroi,Belgium
Italy,Venice (Treviso),tsf,otp,Bucharest,Romania
Italy,Venice (Treviso),tsf,tia,Tirana,Albania
Italy,Venice (Treviso),tsf,mla,Malta,Malta
Italy,Venice (Treviso),tsf,bva,Paris (Beauvais),France
Italy,Venice Marco Polo,vce,cdg,Paris,France
Italy,Venice Marco Polo,vce,vie,Vienna,Austria
Italy,Venice Marco Polo,vce,ams,Amsterdam,Netherlands
Italy,Venice Marco Polo,vce,bcn,Barcelona,Spain
Italy,Venice Marco Polo,vce,mad,Madrid,Spain
Italy,Verona,vrn,olb,Olbia (Sardinia),Italy
Italy,Verona,vrn,cta,Catania,Italy
Italy,Verona,vrn,pmo,Palermo,Italy
Italy,Verona,vrn,lgw,London Gatwick,United Kingdom
Italy,Verona,vrn,tia,Tirana,Albania
Italy,Vieste,vif,fog,Foggia,Italy
Italy,Vieste,vif,tqr,San Domino Island,Italy
Jamaica,Kingston,kin,jfk,New York City,United States
Jamaica,Kingston,kin,fll,Fort Lauderdale,United States
Jamaica,Kingston,kin,mia,Miami,United States
Jamaica,Kingston,kin,sdq,Santo Domingo,Dominican Republic
Jamaica,Kingston,kin,gcm,Grand Cayman,Cayman Islands
Jamaica,Montego Bay,mbj,fll,Fort Lauderdale,United States
Jamaica,Montego Bay,mbj,jfk,New York City,United States
Jamaica,Montego Bay,mbj,mco,Orlando,United States
Jamaica,Montego Bay,mbj,atl,Atlanta,United States
Jamaica,Montego Bay,mbj,yyz,Toronto,Canada
Jamaica,Ocho Rios,ocj,pls,Providenciales,Turks & Caicos Islands
Japan,Akita,axt,hnd,Tokyo,Japan
Japan,Akita,axt,itm,Osaka,Japan
Japan,Akita,axt,cts,Sapporo,Japan
Japan,Akita,axt,ngo,Nagoya,Japan
Japan,Amakusa,axj,fuk,Fukuoka,Japan
Japan,Amakusa,axj,kmj,Kumamoto,Japan
Japan,Amami Island,asj,koj,Kagoshima,Japan
Japan,Amami Island,asj,kkx,Kikaiga Shima,Japan
Japan,Amami Island,asj,tkn,Tokunoshima,Japan
Japan,Amami Island,asj,itm,Osaka,Japan
Japan,Amami Island,asj,rnj,Yoron,Japan
Japan,Aomori,aoj,itm,Osaka,Japan
Japan,Aomori,aoj,hnd,Tokyo,Japan
Japan,Aomori,aoj,cts,Sapporo,Japan
Japan,Aomori,aoj,nkm,Nagoya,Japan
Japan,Aomori,aoj,ukb,Kobe,Japan
Japan,Asahikawa,akj,hnd,Tokyo,Japan
Japan,Asahikawa,akj,ngo,Nagoya,Japan
Japan,Asahikawa,akj,itm,Osaka,Japan
Japan,Asahikawa,akj,tpe,Taipei,Taiwan
Japan,Asahikawa,akj,cjj,Cheongju & Daejeon,South Korea
Japan,Fukuoka,fuk,hnd,Tokyo,Japan
Japan,Fukuoka,fuk,icn,Seoul,South Korea
Japan,Fukuoka,fuk,oka,Okinawa,Japan
Japan,Fukuoka,fuk,ngo,Nagoya,Japan
Japan,Fukuoka,fuk,kmi,Miyazaki,Japan
Japan,Fukushima (Sukagawa),fks,itm,Osaka,Japan
Japan,Fukushima (Sukagawa),fks,cts,Sapporo,Japan
Japan,"Gotō, Fukue Island",fuj,fuk,Fukuoka,Japan
Japan,"Gotō, Fukue Island",fuj,ngs,Nagasaki,Japan
Japan,Hachijōjima,hac,hnd,Tokyo,Japan
Japan,Hakodate,hkd,hnd,Tokyo,Japan
Japan,Hakodate,hkd,okd,Sapporo,Japan
Japan,Hakodate,hkd,ngo,Nagoya,Japan
Japan,Hakodate,hkd,itm,Osaka,Japan
Japan,Hakodate,hkd,oir,Okushiri,Japan
Japan,Hanamaki,hna,nkm,Nagoya,Japan
Japan,Hanamaki,hna,itm,Osaka,Japan
Japan,Hanamaki,hna,cts,Sapporo,Japan
Japan,Hanamaki,hna,fuk,Fukuoka,Japan
Japan,Hanamaki,hna,ukb,Kobe,Japan
Japan,Hiroshima,hij,hnd,Tokyo,Japan
Japan,Hiroshima,hij,sdj,Sendai,Japan
Japan,Hiroshima,hij,cts,Sapporo,Japan
Japan,Hiroshima,hij,oka,Okinawa,Japan
Japan,Hiroshima,hij,tpe,Taipei,Taiwan
Japan,Ibaraki,ibr,ukb,Kobe,Japan
Japan,Ibaraki,ibr,cts,Sapporo,Japan
Japan,Ibaraki,ibr,fuk,Fukuoka,Japan
Japan,Ibaraki,ibr,oka,Okinawa,Japan
Japan,Ibaraki,ibr,pvg,Shanghai,China
Japan,Iki,iki,ngs,Nagasaki,Japan
Japan,Ishigaki / Okinawa,isg,oka,Okinawa,Japan
Japan,Ishigaki / Okinawa,isg,kix,Osaka,Japan
Japan,Ishigaki / Okinawa,isg,hnd,Tokyo,Japan
Japan,Ishigaki / Okinawa,isg,ngo,Nagoya,Japan
Japan,Ishigaki / Okinawa,isg,fuk,Fukuoka,Japan
Japan,Iwakuni,iwk,hnd,Tokyo,Japan
Japan,Iwakuni,iwk,oka,Okinawa,Japan
Japan,Izumo,izo,hnd,Tokyo,Japan
Japan,Izumo,izo,itm,Osaka,Japan
Japan,Izumo,izo,fuk,Fukuoka,Japan
Japan,Izumo,izo,nkm,Nagoya,Japan
Japan,Izumo,izo,oki,Oki Islands,Japan
Japan,Kagoshima,koj,hnd,Tokyo,Japan
Japan,Kagoshima,koj,itm,Osaka,Japan
Japan,Kagoshima,koj,asj,Amami Island,Japan
Japan,Kagoshima,koj,kum,Yakushima,Japan
Japan,Kagoshima,koj,ngo,Nagoya,Japan
Japan,Kikaiga Shima,kkx,asj,Amami Island,Japan
Japan,Kikaiga Shima,kkx,koj,Kagoshima,Japan
Japan,Kitakyushu,kkj,hnd,Tokyo,Japan
Japan,Kitakyushu,kkj,icn,Seoul,South Korea
Japan,Kobe,ukb,oka,Okinawa,Japan
Japan,Kobe,ukb,cts,Sapporo,Japan
Japan,Kobe,ukb,hnd,Tokyo,Japan
Japan,Kobe,ukb,ibr,Ibaraki,Japan
Japan,Kobe,ukb,ngs,Nagasaki,Japan
Japan,Kochi,kcz,hnd,Tokyo,Japan
Japan,Kochi,kcz,itm,Osaka,Japan
Japan,Kochi,kcz,fuk,Fukuoka,Japan
Japan,Kochi,kcz,ngo,Nagoya,Japan
Japan,Kochi,kcz,ukb,Kobe,Japan
Japan,Komatsu,kmq,hnd,Tokyo,Japan
Japan,Komatsu,kmq,fuk,Fukuoka,Japan
Japan,Komatsu,kmq,tpe,Taipei,Taiwan
Japan,Komatsu,kmq,oka,Okinawa,Japan
Japan,Komatsu,kmq,cts,Sapporo,Japan
Japan,Kumamoto,kmj,hnd,Tokyo,Japan
Japan,Kumamoto,kmj,itm,Osaka,Japan
Japan,Kumamoto,kmj,nkm,Nagoya,Japan
Japan,Kumamoto,kmj,axj,Amakusa,Japan
Japan,Kumamoto,kmj,icn,Seoul,South Korea
Japan,Kumejima,ueo,oka,Okinawa,Japan
Japan,Kumejima,ueo,hnd,Tokyo,Japan
Japan,Kushiro,kuh,hnd,Tokyo,Japan
Japan,Kushiro,kuh,okd,Sapporo,Japan
Japan,Kushiro,kuh,kix,Osaka,Japan
Japan,Kushiro,kuh,ngo,Nagoya,Japan
Japan,Masuda,iwj,hnd,Tokyo,Japan
Japan,Masuda,iwj,itm,Osaka,Japan
Japan,Matsumoto,mmj,fuk,Fukuoka,Japan
Japan,Matsumoto,mmj,ukb,Kobe,Japan
Japan,Matsumoto,mmj,itm,Osaka,Japan
Japan,Matsumoto,mmj,cts,Sapporo,Japan
Japan,Matsuyama,myj,hnd,Tokyo,Japan
Japan,Matsuyama,myj,itm,Osaka,Japan
Japan,Matsuyama,myj,fuk,Fukuoka,Japan
Japan,Matsuyama,myj,ngo,Nagoya,Japan
Japan,Matsuyama,myj,koj,Kagoshima,Japan
Japan,Memanbetsu,mmb,hnd,Tokyo,Japan
Japan,Memanbetsu,mmb,cts,Sapporo,Japan
Japan,Memanbetsu,mmb,ngo,Nagoya,Japan
Japan,Memanbetsu,mmb,itm,Osaka,Japan
Japan,Misawa,msj,hnd,Tokyo,Japan
Japan,Misawa,msj,itm,Osaka,Japan
Japan,Misawa,msj,okd,Sapporo,Japan
Japan,Miyakojima,mmy,oka,Okinawa,Japan
Japan,Miyakojima,mmy,hnd,Tokyo,Japan
Japan,Miyakojima,mmy,kix,Osaka,Japan
Japan,Miyakojima,mmy,ngo,Nagoya,Japan
Japan,Miyazaki,kmi,hnd,Tokyo,Japan
Japan,Miyazaki,kmi,fuk,Fukuoka,Japan
Japan,Miyazaki,kmi,itm,Osaka,Japan
Japan,Miyazaki,kmi,ngo,Nagoya,Japan
Japan,Miyazaki,kmi,oka,Okinawa,Japan
Japan,Monbetsu,mbe,hnd,Tokyo,Japan
Japan,Nagasaki,ngs,hnd,Tokyo,Japan
Japan,Nagasaki,ngs,itm,Osaka,Japan
Japan,Nagasaki,ngs,tsj,Tsushima,Japan
Japan,Nagasaki,ngs,fuj,"Gotō, Fukue Island",Japan
Japan,Nagasaki,ngs,iki,Iki,Japan
Japan,Nagoya,ngo,fuk,Fukuoka,Japan
Japan,Nagoya,ngo,cts,Sapporo,Japan
Japan,Nagoya,ngo,oka,Okinawa,Japan
Japan,Nagoya,ngo,sdj,Sendai,Japan
Japan,Nagoya,ngo,koj,Kagoshima,Japan
Japan,Nagoya,nkm,fuk,Fukuoka,Japan
Japan,Nagoya,nkm,hna,Hanamaki,Japan
Japan,Nagoya,nkm,aoj,Aomori,Japan
Japan,Nagoya,nkm,kmj,Kumamoto,Japan
Japan,Nagoya,nkm,izo,Izumo,Japan
Japan,Nakashibetsu,shb,cts,Sapporo,Japan
Japan,Nakashibetsu,shb,hnd,Tokyo,Japan
Japan,Niigata,kij,itm,Osaka,Japan
Japan,Niigata,kij,fuk,Fukuoka,Japan
Japan,Niigata,kij,cts,Sapporo,Japan
Japan,Niigata,kij,nkm,Nagoya,Japan
Japan,Niigata,kij,ukb,Kobe,Japan
Japan,Obihiro,obo,hnd,Tokyo,Japan
Japan,Obihiro,obo,ngo,Nagoya,Japan
Japan,Odate / Noshiro,onj,hnd,Tokyo,Japan
